,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
8212,-0.0005,-0.0002,100.0,518.67,642.98,1583.29,1405.94,14.62,21.61,553.52,2388.08,9068.9,1.3,47.25,521.48,2388.05,8147.9,8.4371,0.03,392,2388,50,38.89,23.4032,71
8213,-0.0019,-0.0004,100.0,518.67,642.71,1584.58,1401.23,14.62,21.61,554.4,2388.08,9052.27,1.3,47.44,521.56,2388.06,8131.12,8.4405,0.03,393,2388,50,39.13,23.346999999999998,162
8214,-0.0013,-0.0001,100.0,518.67,642.44,1589.24,1416.54,14.62,21.61,553.12,2388.03,9070.84,1.3,47.32,521.79,2388.02,8144.09,8.4086,0.03,392,2388,50,38.86,23.3714,138
8215,-0.001,-0.0,100.0,518.67,643.25,1599.99,1409.62,14.62,21.61,553.27,2388.13,9055.24,1.3,47.43,521.66,2388.1,8135.84,8.4336,0.03,394,2388,50,38.83,23.2979,150
8216,0.0013,-0.0001,100.0,518.67,643.06,1592.6,1415.59,14.62,21.61,553.25,2388.1,9079.41,1.3,47.61,520.91,2388.07,8158.35,8.4471,0.03,393,2388,50,38.98,23.2095,49
8217,-0.0006,0.0001,100.0,518.67,642.99,1591.2,1424.56,14.62,21.61,552.83,2388.16,9058.74,1.3,47.61,520.74,2388.14,8127.5,8.4825,0.03,395,2388,50,38.58,23.1759,34
8218,-0.0022,-0.0004,100.0,518.67,642.82,1591.1,1416.26,14.62,21.61,553.22,2388.08,9058.37,1.3,47.6,520.8,2388.11,8142.01,8.4524,0.03,393,2388,50,38.75,23.1491,177
8219,-0.0011,-0.0002,100.0,518.67,642.94,1586.47,1401.0,14.62,21.61,554.43,2387.99,9069.37,1.3,47.37,522.2,2388.03,8149.58,8.4002,0.03,392,2388,50,38.89,23.3886,115
8220,0.0009,-0.0003,100.0,518.67,642.81,1583.34,1410.54,14.62,21.61,554.03,2388.07,9065.53,1.3,47.38,521.09,2388.06,8154.09,8.4038,0.03,393,2388,50,38.68,23.3752,64
8221,0.0004,-0.0001,100.0,518.67,642.1,1592.26,1404.1,14.62,21.61,554.16,2387.99,9052.97,1.3,47.17,522.32,2388.03,8140.64,8.4052,0.03,391,2388,50,39.1,23.4109,164
8222,0.0027,-0.0003,100.0,518.67,641.39,1585.05,1397.75,14.62,21.61,553.78,2388.03,9072.66,1.3,47.18,522.33,2388.02,8160.43,8.4155,0.03,393,2388,50,38.97,23.3841,166
8223,-0.0018,0.0,100.0,518.67,643.45,1597.05,1425.84,14.62,21.61,551.55,2388.22,9081.77,1.3,48.02,519.93,2388.23,8159.13,8.5062,0.03,397,2388,50,38.42,22.9868,5
8224,0.0021,0.0002,100.0,518.67,642.84,1589.9,1411.09,14.62,21.61,553.4,2388.07,9065.4,1.3,47.46,521.79,2388.0,8148.31,8.3996,0.03,392,2388,50,38.89,23.3316,108
8225,0.0012,-0.0003,100.0,518.67,643.13,1595.27,1407.88,14.62,21.61,554.08,2388.11,9068.63,1.3,47.6,521.82,2388.12,8142.3,8.433,0.03,392,2388,50,38.74,23.2911,212
8226,0.0034,-0.0002,100.0,518.67,643.25,1601.11,1427.22,14.62,21.61,551.67,2388.13,9136.63,1.3,47.88,520.46,2388.15,8203.44,8.5127,0.03,396,2388,50,38.51,23.0462,10
8227,-0.0026,0.0002,100.0,518.67,643.04,1590.44,1417.42,14.62,21.61,552.54,2388.11,9083.27,1.3,47.76,520.39,2388.11,8154.44,8.4598,0.03,395,2388,50,38.8,23.3102,47
8228,0.0033,-0.0001,100.0,518.67,642.1,1582.17,1393.24,14.62,21.61,554.21,2388.0,9070.56,1.3,47.27,522.13,2388.08,8153.66,8.4137,0.03,392,2388,50,39.01,23.3646,145
8229,0.0,0.0005,100.0,518.67,642.43,1585.58,1398.84,14.62,21.61,554.62,2388.0,9057.53,1.3,47.15,522.64,2388.0,8140.67,8.3931,0.03,393,2388,50,38.92,23.4831,203
8230,0.0023,0.0001,100.0,518.67,642.26,1586.61,1412.3,14.62,21.61,553.01,2388.09,9063.93,1.3,47.54,521.46,2388.04,8142.47,8.4492,0.03,391,2388,50,38.76,23.2788,101
8231,0.0023,-0.0002,100.0,518.67,641.9,1584.67,1396.36,14.62,21.61,553.65,2388.05,9061.6,1.3,47.25,522.16,2388.01,8146.28,8.3725,0.03,390,2388,50,39.14,23.4846,118
8232,0.0012,-0.0001,100.0,518.67,642.45,1591.55,1407.95,14.62,21.61,553.19,2388.13,9038.98,1.3,47.75,521.05,2388.19,8121.69,8.4802,0.03,393,2388,50,38.75,23.2413,93
8233,0.0017,0.0005,100.0,518.67,642.21,1579.08,1405.52,14.62,21.61,554.0,2388.02,9054.33,1.3,47.17,522.36,2388.03,8143.15,8.4078,0.03,392,2388,50,39.11,23.3178,184
8234,0.0016,-0.0001,100.0,518.67,642.69,1589.82,1409.71,14.62,21.61,553.29,2388.12,9056.34,1.3,47.47,521.8,2388.12,8135.17,8.4679,0.03,394,2388,50,38.42,23.3029,151
8235,0.0006,0.0004,100.0,518.67,643.37,1605.88,1421.25,14.62,21.61,552.45,2388.07,9140.81,1.3,48.25,519.79,2388.16,8212.31,8.492,0.03,396,2388,50,38.59,23.0394,8
8236,-0.0001,0.0003,100.0,518.67,642.3,1587.86,1391.57,14.62,21.61,553.49,2388.05,9065.57,1.3,47.34,521.95,2388.04,8146.11,8.417,0.03,392,2388,50,38.97,23.2724,176
8237,-0.0025,0.0001,100.0,518.67,643.38,1591.11,1416.86,14.62,21.61,552.92,2388.09,9087.71,1.3,47.73,520.91,2388.14,8164.02,8.5017,0.03,393,2388,50,38.81,23.2551,45
8238,0.0036,-0.0005,100.0,518.67,642.53,1586.86,1396.38,14.62,21.61,554.85,2387.95,9071.36,1.3,47.34,521.88,2388.03,8152.8,8.4094,0.03,392,2388,50,38.89,23.3565,185
8239,-0.0015,-0.0002,100.0,518.67,642.64,1590.99,1403.92,14.62,21.61,554.41,2388.04,9062.29,1.3,47.36,522.18,2388.08,8144.05,8.4231,0.03,394,2388,50,38.97,23.4177,109
8240,0.0012,-0.0003,100.0,518.67,642.64,1593.21,1403.92,14.62,21.61,553.35,2388.08,9045.89,1.3,47.17,521.56,2388.05,8122.02,8.4223,0.03,392,2388,50,39.04,23.2086,147
8241,0.004,0.0004,100.0,518.67,643.5,1590.51,1425.17,14.62,21.61,553.17,2388.13,9107.9,1.3,47.99,520.39,2388.13,8185.7,8.5043,0.03,396,2388,50,38.54,23.2159,20
8242,0.001,-0.0001,100.0,518.67,642.61,1582.64,1400.83,14.62,21.61,554.47,2388.04,9061.93,1.3,47.31,521.45,2388.02,8143.26,8.4128,0.03,392,2388,50,38.98,23.2773,341
8243,0.0004,0.0001,100.0,518.67,641.69,1585.5,1403.44,14.62,21.61,554.03,2388.0,9064.04,1.3,47.23,522.25,2388.03,8151.44,8.4298,0.03,391,2388,50,38.89,23.4647,110
8244,0.0059,0.0002,100.0,518.67,643.84,1605.57,1420.19,14.62,21.61,552.05,2388.16,9124.41,1.3,48.12,520.38,2388.2,8182.77,8.4673,0.03,396,2388,50,38.48,23.0938,8
8245,-0.0006,0.0003,100.0,518.67,641.98,1593.4,1408.72,14.62,21.61,553.78,2388.11,9054.31,1.3,47.45,521.83,2388.04,8138.66,8.4532,0.03,394,2388,50,38.82,23.3865,230
8246,0.0014,0.0005,100.0,518.67,641.93,1579.16,1402.5,14.62,21.61,554.76,2387.98,9061.26,1.3,47.28,522.53,2387.98,8144.07,8.3806,0.03,392,2388,50,39.0,23.3137,163
8247,-0.0016,-0.0004,100.0,518.67,642.21,1587.25,1405.01,14.62,21.6,552.81,2388.08,9056.44,1.3,47.35,521.8,2388.06,8136.21,8.4409,0.03,394,2388,50,38.76,23.3454,83
8248,0.0026,0.0002,100.0,518.67,642.78,1588.92,1405.88,14.62,21.61,553.72,2388.09,9060.96,1.3,47.45,521.18,2388.08,8129.07,8.419,0.03,392,2388,50,39.0,23.3315,78
8249,-0.0025,0.0002,100.0,518.67,642.94,1591.37,1410.53,14.62,21.61,553.7,2388.09,9050.1,1.3,47.6,521.54,2388.15,8131.43,8.4367,0.03,393,2388,50,38.82,23.2826,142
8250,-0.0015,-0.0001,100.0,518.67,642.16,1586.38,1407.59,14.62,21.61,554.38,2388.0,9045.95,1.3,47.34,522.43,2388.04,8142.12,8.4001,0.03,392,2388,50,38.93,23.295,323
8251,-0.0016,-0.0001,100.0,518.67,642.42,1590.41,1403.39,14.62,21.61,554.27,2388.11,9048.37,1.3,47.46,521.97,2388.09,8129.29,8.4397,0.03,393,2388,50,38.93,23.2477,80
8252,0.0007,-0.0002,100.0,518.67,641.83,1582.04,1402.1,14.62,21.61,554.08,2387.97,9062.04,1.3,47.28,522.38,2388.03,8151.49,8.3988,0.03,392,2388,50,38.94,23.3685,139
8253,-0.0012,-0.0003,100.0,518.67,642.82,1584.23,1406.64,14.62,21.61,553.83,2388.05,9074.74,1.3,47.38,521.96,2388.03,8145.29,8.423,0.03,390,2388,50,38.94,23.3085,95
8254,-0.0008,-0.0003,100.0,518.67,642.48,1581.56,1402.14,14.62,21.61,553.44,2388.1,9053.21,1.3,47.43,522.09,2388.13,8136.09,8.4741,0.03,392,2388,50,38.84,23.3377,115
8255,-0.0056,-0.0003,100.0,518.67,643.59,1604.7,1415.64,14.62,21.61,553.08,2388.06,9078.85,1.3,47.75,520.97,2388.11,8156.53,8.4496,0.03,395,2388,50,38.55,23.2296,47
8256,0.0006,-0.0002,100.0,518.67,642.6,1592.13,1412.29,14.62,21.61,553.49,2388.12,9059.15,1.3,47.64,521.26,2388.17,8130.32,8.4713,0.03,394,2388,50,38.79,23.3083,78
8257,-0.0017,-0.0,100.0,518.67,642.71,1588.53,1399.35,14.62,21.61,554.72,2387.98,9074.87,1.3,47.18,522.09,2388.0,8150.12,8.4344,0.03,392,2388,50,38.9,23.3867,164
8258,0.0016,-0.0002,100.0,518.67,642.99,1585.27,1412.64,14.62,21.61,553.77,2388.06,9065.29,1.3,47.4,521.94,2388.05,8141.39,8.4209,0.03,392,2388,50,39.04,23.3723,87
8259,-0.0023,0.0002,100.0,518.67,642.16,1587.86,1399.38,14.62,21.61,554.73,2388.04,9063.43,1.3,47.21,522.18,2388.04,8144.37,8.452,0.03,392,2388,50,38.97,23.4347,207
8260,0.0023,0.0005,100.0,518.67,643.85,1598.86,1427.22,14.62,21.61,552.03,2388.13,9073.44,1.3,47.98,519.99,2388.19,8150.18,8.4729,0.03,396,2388,50,38.62,23.1262,26
8261,-0.0021,-0.0003,100.0,518.67,642.4,1574.81,1400.98,14.62,21.61,554.8,2388.01,9066.05,1.3,46.97,522.8,2387.99,8141.83,8.3772,0.03,393,2388,50,38.91,23.5746,161
8262,-0.0024,-0.0002,100.0,518.67,642.7,1584.93,1410.78,14.62,21.61,553.87,2388.12,9071.87,1.3,47.42,521.29,2388.12,8141.38,8.4376,0.03,394,2388,50,38.73,23.2766,77
8263,-0.0005,0.0001,100.0,518.67,642.38,1587.19,1407.16,14.62,21.61,552.83,2388.13,9040.69,1.3,47.41,521.49,2388.09,8120.62,8.4347,0.03,394,2388,50,38.91,23.2298,169
8264,-0.0012,0.0,100.0,518.67,642.9,1590.96,1405.65,14.62,21.61,553.62,2388.03,9056.39,1.3,47.5,521.66,2388.09,8136.44,8.4753,0.03,393,2388,50,38.81,23.1438,62
8265,0.0027,-0.0002,100.0,518.67,643.06,1594.02,1416.65,14.62,21.61,552.88,2388.11,9122.2,1.3,47.78,520.36,2388.07,8191.37,8.4736,0.03,395,2388,50,38.62,23.2057,19
8266,0.0013,-0.0004,100.0,518.67,642.28,1593.4,1407.06,14.62,21.61,553.47,2388.17,9069.58,1.3,47.54,521.44,2388.13,8137.12,8.4461,0.03,394,2388,50,38.68,23.3038,130
8267,-0.0007,0.0001,100.0,518.67,643.03,1592.73,1421.55,14.62,21.61,552.93,2388.21,9059.79,1.3,47.94,520.72,2388.18,8131.59,8.477,0.03,395,2388,50,38.73,23.1239,23
8268,-0.001,-0.0001,100.0,518.67,641.97,1590.67,1403.04,14.62,21.61,553.84,2388.03,9060.0,1.3,47.27,522.17,2388.06,8144.6,8.4414,0.03,392,2388,50,38.72,23.4453,80
8269,-0.0012,-0.0003,100.0,518.67,643.29,1589.25,1414.59,14.62,21.61,552.05,2388.16,9049.77,1.3,47.74,521.07,2388.15,8135.07,8.5021,0.03,393,2388,50,38.83,23.2224,43
8270,0.0017,-0.0003,100.0,518.67,642.58,1578.85,1408.83,14.62,21.61,553.74,2388.08,9059.87,1.3,47.31,521.78,2388.08,8143.48,8.4558,0.03,393,2388,50,39.05,23.3298,167
8271,0.0,-0.0004,100.0,518.67,642.73,1593.42,1405.7,14.62,21.61,553.65,2388.07,9054.04,1.3,47.45,521.86,2388.08,8139.46,8.4145,0.03,390,2388,50,38.87,23.2507,201
8272,0.0006,-0.0005,100.0,518.67,642.81,1583.0,1403.22,14.62,21.61,553.78,2388.05,9074.49,1.3,47.48,521.39,2388.06,8143.06,8.4515,0.03,393,2388,50,38.99,23.2474,142
8273,0.0004,0.0001,100.0,518.67,642.4,1590.13,1409.9,14.62,21.61,553.41,2388.01,9065.71,1.3,47.37,522.45,2388.05,8146.09,8.4366,0.03,392,2388,50,39.01,23.4177,84
8274,0.0026,-0.0003,100.0,518.67,642.35,1592.62,1408.23,14.62,21.61,553.72,2388.15,9063.45,1.3,47.44,521.65,2388.05,8139.67,8.4437,0.03,393,2388,50,38.69,23.2802,178
8275,-0.0036,-0.0005,100.0,518.67,643.41,1598.06,1409.19,14.62,21.61,552.52,2388.17,9056.98,1.3,47.76,520.55,2388.19,8133.84,8.456,0.03,393,2388,50,38.69,23.1676,69
8276,0.0002,0.0002,100.0,518.67,642.76,1588.19,1410.59,14.62,21.61,553.2,2388.16,9045.79,1.3,47.61,521.27,2388.15,8128.42,8.4659,0.03,394,2388,50,38.75,23.2206,128
8277,0.0002,0.0003,100.0,518.67,642.11,1579.14,1402.74,14.62,21.61,554.56,2388.01,9077.72,1.3,47.33,522.59,2387.98,8152.11,8.4302,0.03,392,2388,50,39.12,23.409000000000002,120
8278,-0.0009,0.0001,100.0,518.67,642.0,1589.19,1393.77,14.62,21.6,554.58,2388.02,9054.31,1.3,47.15,522.12,2388.04,8136.81,8.3887,0.03,392,2388,50,39.23,23.4249,210
8279,0.0004,0.0001,100.0,518.67,643.17,1589.79,1411.59,14.62,21.61,553.16,2388.16,9041.75,1.3,47.53,521.31,2388.1,8118.11,8.416,0.03,394,2388,50,39.05,23.3732,186
8280,0.0011,0.0,100.0,518.67,643.43,1602.96,1427.08,14.62,21.61,552.63,2388.13,9188.11,1.3,47.8,520.3,2388.11,8247.85,8.5371,0.03,396,2388,50,38.51,23.18,2
8281,0.0017,0.0003,100.0,518.67,642.2,1583.65,1397.34,14.62,21.61,555.22,2388.03,9060.7,1.3,47.19,522.22,2388.02,8134.2,8.4391,0.03,392,2388,50,39.19,23.3999,211
8282,-0.0013,-0.0002,100.0,518.67,642.29,1583.3,1398.47,14.62,21.61,554.5,2388.07,9053.81,1.3,47.31,522.27,2388.02,8140.04,8.3723,0.03,391,2388,50,39.06,23.3997,177
8283,-0.0011,-0.0003,100.0,518.67,641.95,1584.95,1405.51,14.62,21.61,554.06,2388.1,9066.05,1.3,47.56,521.83,2388.05,8139.69,8.3978,0.03,395,2388,50,38.72,23.2847,108
8284,0.0023,0.0004,100.0,518.67,642.55,1593.95,1410.94,14.62,21.61,554.52,2388.03,9059.18,1.3,47.24,521.84,2388.12,8138.5,8.4345,0.03,394,2388,50,38.9,23.302,180
8285,0.0043,-0.0001,100.0,518.67,642.14,1596.36,1416.42,14.62,21.61,552.48,2388.16,9040.52,1.3,47.82,520.74,2388.16,8124.1,8.4653,0.03,394,2388,50,38.73,23.1774,51
8286,0.0002,0.0004,100.0,518.67,642.92,1594.92,1411.51,14.62,21.61,553.47,2388.13,9048.04,1.3,47.47,521.4,2388.14,8131.26,8.4407,0.03,393,2388,50,38.75,23.2271,153
8287,0.0023,-0.0002,100.0,518.67,641.71,1583.15,1401.99,14.62,21.61,553.85,2388.01,9064.72,1.3,47.24,522.74,2387.97,8146.07,8.414,0.03,391,2388,50,38.93,23.4971,209
8288,0.0013,0.0004,100.0,518.67,641.99,1585.55,1411.86,14.62,21.61,553.69,2388.13,9062.62,1.3,47.41,521.68,2388.12,8134.21,8.4448,0.03,393,2388,50,38.55,23.3491,123
8289,0.0,0.0002,100.0,518.67,642.54,1584.65,1402.06,14.62,21.61,554.98,2388.03,9074.22,1.3,47.4,522.1,2388.01,8158.34,8.3848,0.03,391,2388,50,38.9,23.3834,125
8290,-0.0001,-0.0002,100.0,518.67,642.22,1582.69,1394.22,14.62,21.6,554.27,2388.01,9070.7,1.3,47.01,522.5,2387.98,8153.92,8.4066,0.03,390,2388,50,38.97,23.3803,242
8291,0.001,0.0004,100.0,518.67,642.64,1591.47,1410.36,14.62,21.61,554.07,2388.12,9041.24,1.3,47.48,521.62,2388.13,8124.59,8.4332,0.03,392,2388,50,39.08,23.3232,100
8292,0.004,0.0003,100.0,518.67,644.09,1603.45,1423.9,14.62,21.61,551.64,2388.18,9123.75,1.3,48.05,520.2,2388.19,8193.66,8.5031,0.03,396,2388,50,38.61,23.0647,7
8293,0.0042,0.0005,100.0,518.67,642.3,1579.07,1407.78,14.62,21.61,553.09,2388.07,9052.77,1.3,47.24,521.45,2388.17,8138.56,8.4201,0.03,393,2388,50,38.83,23.351999999999997,129
8294,-0.001,-0.0002,100.0,518.67,642.84,1589.1,1412.38,14.62,21.61,552.88,2388.03,9148.32,1.3,47.53,520.76,2388.1,8207.89,8.4662,0.03,394,2388,50,38.74,23.2531,24
8295,0.0006,0.0001,100.0,518.67,642.96,1593.0,1426.96,14.62,21.61,552.83,2388.29,9037.47,1.3,47.92,519.99,2388.28,8115.79,8.5388,0.03,394,2388,50,38.42,23.1302,23
8296,0.0005,-0.0001,100.0,518.67,641.95,1581.03,1394.95,14.62,21.61,554.35,2387.98,9062.77,1.3,47.06,522.12,2387.98,8144.58,8.4259,0.03,389,2388,50,39.05,23.5036,176
8297,-0.0014,0.0004,100.0,518.67,643.81,1598.32,1426.31,14.62,21.61,551.6,2388.16,9160.23,1.3,48.41,520.06,2388.12,8221.91,8.5493,0.03,396,2388,50,38.34,23.0142,3
8298,-0.0002,-0.0004,100.0,518.67,642.86,1598.35,1426.45,14.62,21.61,552.03,2388.09,9102.7,1.3,47.69,521.2,2388.08,8187.51,8.466000000000001,0.03,395,2388,50,38.64,23.2538,31
8299,-0.003,-0.0003,100.0,518.67,642.71,1595.96,1417.33,14.62,21.61,553.71,2388.11,9045.2,1.3,47.5,521.14,2388.12,8125.81,8.4419,0.03,393,2388,50,38.79,23.2857,157
8300,-0.0032,-0.0002,100.0,518.67,643.26,1596.12,1415.38,14.62,21.61,552.35,2388.14,9038.58,1.3,47.47,520.61,2388.16,8120.35,8.4536,0.03,393,2388,50,38.62,23.2642,75
8301,-0.0025,-0.0001,100.0,518.67,642.76,1585.59,1406.4,14.62,21.61,553.98,2388.1,9056.11,1.3,47.43,522.38,2388.08,8133.3,8.4117,0.03,391,2388,50,38.91,23.3027,81
8302,0.0006,-0.0001,100.0,518.67,642.97,1598.37,1419.33,14.62,21.61,552.46,2388.06,9060.83,1.3,47.61,521.38,2388.11,8143.71,8.4751,0.03,392,2388,50,38.62,23.2353,75
8303,-0.0021,0.0001,100.0,518.67,642.94,1593.53,1401.05,14.62,21.61,553.4,2388.07,9062.1,1.3,47.54,521.26,2388.13,8137.08,8.4138,0.03,392,2388,50,38.92,23.2576,81
8304,0.0012,-0.0004,100.0,518.67,643.16,1599.94,1420.97,14.62,21.61,551.97,2388.19,9047.22,1.3,47.73,520.93,2388.23,8120.61,8.5169,0.03,393,2388,50,38.64,23.2416,38
8305,-0.0005,0.0003,100.0,518.67,642.03,1585.65,1399.82,14.62,21.61,554.85,2388.08,9077.75,1.3,47.36,521.57,2388.0,8140.73,8.4335,0.03,393,2388,50,38.97,23.5463,104
8306,-0.0009,-0.0002,100.0,518.67,642.23,1582.68,1392.93,14.62,21.61,554.61,2387.91,9064.73,1.3,47.01,522.58,2387.97,8145.31,8.3795,0.03,391,2388,50,39.04,23.564,188
8307,0.0009,-0.0001,100.0,518.67,643.29,1593.63,1415.81,14.62,21.61,552.33,2388.11,9097.77,1.3,47.58,521.19,2388.13,8168.15,8.4635,0.03,395,2388,50,38.66,23.2089,35
8308,-0.0006,-0.0001,100.0,518.67,643.2,1590.27,1411.71,14.62,21.61,552.69,2388.15,9057.27,1.3,47.79,521.17,2388.15,8138.92,8.4951,0.03,394,2388,50,38.54,23.2311,63
8309,0.0018,0.0002,100.0,518.67,642.54,1595.33,1413.15,14.62,21.61,553.05,2388.1,9064.26,1.3,47.38,521.97,2388.08,8134.94,8.4563,0.03,393,2388,50,38.82,23.2471,108
8310,0.0035,0.0,100.0,518.67,642.18,1578.36,1398.63,14.62,21.61,553.6,2387.98,9077.06,1.3,47.22,522.31,2388.02,8150.06,8.4042,0.03,392,2388,50,38.97,23.471999999999998,157
8311,0.0011,-0.0004,100.0,518.67,643.34,1599.6,1411.93,14.62,21.61,553.29,2388.15,9062.84,1.3,47.47,521.51,2388.13,8136.05,8.4721,0.03,395,2388,50,38.74,23.2078,81
8312,0.0006,0.0004,100.0,518.67,643.45,1596.98,1414.51,14.62,21.61,551.59,2388.16,9076.52,1.3,48.03,520.6,2388.15,8141.06,8.5253,0.03,392,2388,50,38.47,23.1135,22
8313,-0.0006,0.0,100.0,518.67,644.18,1605.84,1424.01,14.62,21.61,552.51,2388.19,9112.47,1.3,48.14,520.12,2388.12,8192.4,8.4587,0.03,394,2388,50,38.61,23.1538,21
8314,0.0035,0.0002,100.0,518.67,641.98,1585.72,1398.31,14.62,21.61,555.3,2387.97,9071.23,1.3,47.25,522.45,2388.0,8147.34,8.3732,0.03,391,2388,50,39.06,23.406999999999996,259
8315,0.0002,0.0003,100.0,518.67,642.29,1572.67,1394.47,14.62,21.6,554.41,2388.0,9058.46,1.3,47.09,522.09,2388.01,8138.34,8.3674,0.03,392,2388,50,39.24,23.4428,211
8316,0.0044,-0.0003,100.0,518.67,641.95,1579.59,1395.93,14.62,21.61,554.78,2387.99,9061.13,1.3,47.13,522.07,2387.98,8152.59,8.3868,0.03,392,2388,50,39.04,23.4171,203
8317,-0.0009,-0.0001,100.0,518.67,643.15,1592.42,1421.28,14.62,21.61,552.36,2388.17,9046.69,1.3,47.71,521.2,2388.16,8127.8,8.465,0.03,394,2388,50,38.7,23.2318,34
8318,0.0011,-0.0001,100.0,518.67,642.34,1581.24,1399.95,14.62,21.61,554.57,2388.03,9058.78,1.3,47.42,522.02,2388.12,8135.69,8.436,0.03,392,2388,50,38.83,23.3132,234
8319,-0.0005,0.0004,100.0,518.67,642.24,1582.51,1400.54,14.62,21.61,554.26,2388.03,9063.34,1.3,47.41,521.92,2388.06,8145.35,8.3974,0.03,393,2388,50,39.02,23.4015,105
8320,-0.0009,-0.0004,100.0,518.67,643.49,1602.62,1414.33,14.62,21.61,553.45,2388.19,9041.86,1.3,47.74,520.99,2388.18,8119.63,8.4449,0.03,394,2388,50,38.75,23.136,71
8321,-0.0008,-0.0002,100.0,518.67,642.65,1596.54,1414.12,14.62,21.61,552.83,2388.14,9054.5,1.3,47.8,521.44,2388.09,8131.68,8.4662,0.03,393,2388,50,38.85,23.2618,73
8322,-0.0016,0.0004,100.0,518.67,642.08,1578.29,1395.7,14.62,21.61,554.21,2388.01,9070.42,1.3,47.13,522.17,2388.02,8147.25,8.4359,0.03,390,2388,50,39.08,23.4572,200
8323,-0.0031,-0.0002,100.0,518.67,643.03,1591.33,1414.63,14.62,21.61,553.63,2388.12,9054.7,1.3,47.54,521.46,2388.11,8136.04,8.4708,0.03,395,2388,50,38.8,23.2895,54
8324,-0.0019,-0.0001,100.0,518.67,642.72,1586.41,1410.79,14.62,21.61,553.94,2388.16,9054.96,1.3,47.74,520.94,2388.11,8132.35,8.4431,0.03,393,2388,50,38.64,23.2372,91
8325,0.003,-0.0005,100.0,518.67,641.57,1580.4,1400.61,14.62,21.61,554.33,2388.01,9068.93,1.3,47.11,522.08,2387.96,8150.05,8.4118,0.03,392,2388,50,39.03,23.428,159
8326,0.0031,0.0004,100.0,518.67,641.66,1585.06,1401.68,14.62,21.61,553.84,2388.05,9062.33,1.3,47.39,522.22,2388.05,8138.46,8.4106,0.03,393,2388,50,39.01,23.4236,74
8327,0.0016,0.0003,100.0,518.67,642.64,1582.06,1400.38,14.62,21.61,554.36,2387.98,9070.65,1.3,47.31,522.63,2387.95,8147.06,8.4003,0.03,391,2388,50,39.06,23.3906,136
8328,-0.0011,-0.0001,100.0,518.67,642.81,1591.54,1407.97,14.62,21.61,553.58,2388.11,9036.51,1.3,47.52,521.32,2388.21,8124.78,8.4499,0.03,393,2388,50,38.65,23.3049,136
8329,0.0002,-0.0004,100.0,518.67,641.87,1584.61,1402.62,14.62,21.61,553.96,2388.06,9061.94,1.3,47.32,522.11,2387.97,8133.6,8.3727,0.03,393,2388,50,39.09,23.4154,181
8330,0.0027,-0.0005,100.0,518.67,642.35,1580.72,1392.87,14.62,21.61,554.11,2388.02,9057.08,1.3,47.21,522.13,2387.97,8143.31,8.4321,0.03,392,2388,50,39.0,23.3922,245
8331,-0.0022,-0.0003,100.0,518.67,642.9,1593.79,1402.78,14.62,21.61,553.04,2388.09,9060.44,1.3,47.52,521.21,2388.05,8146.24,8.4112,0.03,392,2388,50,38.76,23.175,81
8332,-0.001,-0.0004,100.0,518.67,642.66,1582.06,1407.98,14.62,21.61,553.09,2388.11,9036.96,1.3,47.58,521.52,2388.2,8121.42,8.4308,0.03,393,2388,50,38.76,23.274,104
8333,0.001,0.0003,100.0,518.67,642.53,1586.84,1414.89,14.62,21.61,553.42,2388.1,9079.15,1.3,47.51,521.07,2388.12,8153.14,8.4708,0.03,394,2388,50,38.85,23.2122,71
8334,0.0002,-0.0003,100.0,518.67,643.86,1597.87,1423.33,14.62,21.61,551.63,2388.21,9092.79,1.3,48.11,519.5,2388.16,8166.47,8.5224,0.03,396,2388,50,38.45,23.0418,5
8335,-0.0005,0.0002,100.0,518.67,642.39,1578.51,1397.71,14.62,21.61,554.46,2388.04,9059.71,1.3,47.26,522.44,2388.03,8139.68,8.4333,0.03,390,2388,50,38.81,23.4792,131
8336,0.0005,-0.0005,100.0,518.67,642.74,1590.78,1414.85,14.62,21.61,552.63,2388.11,9084.89,1.3,47.76,521.02,2388.1,8162.18,8.4482,0.03,394,2388,50,38.83,23.2356,41
8337,-0.0021,-0.0001,100.0,518.67,642.6,1589.21,1409.5,14.62,21.61,553.2,2388.12,9091.9,1.3,47.47,521.49,2388.12,8157.84,8.4316,0.03,394,2388,50,38.97,23.204,54
8338,0.0027,-0.0,100.0,518.67,642.77,1586.48,1405.59,14.62,21.61,553.94,2388.11,9045.47,1.3,47.3,522.11,2388.11,8127.52,8.4227,0.03,392,2388,50,39.0,23.2755,124
8339,0.0012,-0.0004,100.0,518.67,642.72,1591.88,1413.54,14.62,21.61,553.23,2388.1,9060.75,1.3,47.55,520.96,2388.03,8144.13,8.4642,0.03,393,2388,50,38.8,23.3124,132
8340,0.0,-0.0003,100.0,518.67,642.99,1595.11,1410.59,14.62,21.61,552.35,2388.13,9067.72,1.3,47.55,521.49,2388.11,8148.1,8.4741,0.03,394,2388,50,38.91,23.2714,73
8341,0.0018,-0.0005,100.0,518.67,643.06,1585.61,1412.8,14.62,21.61,553.75,2388.1,9063.04,1.3,47.73,521.09,2388.13,8148.45,8.501,0.03,393,2388,50,38.87,23.3607,66
